Final_Score,Text_Fidelity (Src-Tgt),Visual_Grounding (Tgt-Img),Image_Relevance (Src-Img),Fusion_Weight,Lambda_Weight,Final_Score_sqrt
0.5441,0.5859,0.4191,0.5784,0.3346,0.2544314018104899,0.5520686101282714
0.5791,0.5995,0.4434,0.3886,0.151,0.09413627099190695,0.5860696145065047
0.8021,0.891,0.648,0.7598,0.5772,0.503208795018726,0.8096541898938084
0.8242,0.8897,0.7028,0.7344,0.5394,0.46220184046197854,0.8306209306185455
0.7725,0.8534,0.5503,0.6031,0.3638,0.2824706447136455,0.7866406922796875
0.7867,0.8534,0.6202,0.6325,0.4001,0.3181642099628264,0.7971127080203282
0.5834,0.6257,0.3954,0.4741,0.2248,0.15476576127490668,0.5948343855032036
0.4924,0.5249,0.3208,0.4354,0.1896,0.12508955909621192,0.5022077806961023
0.7479,0.8248,0.3874,0.4618,0.2132,0.14492216770071917,0.7694347027417638
0.7304,0.795,0.5027,0.5331,0.2841,0.20750172255342453,0.744770048050857
0.7552,0.8454,0.4783,0.5708,0.3258,0.24615570811958773,0.7728859795915416
0.7704,0.8579,0.4283,0.5056,0.2557,0.18176809814742337,0.7918230978678933
0.5974,0.6567,0.4261,0.5886,0.3465,0.26579734859073245,0.6082776607896494
0.5938,0.6567,0.428,0.6158,0.3792,0.2975768974034222,0.6042515966935378
0.5872,0.6333,0.4575,0.597,0.3564,0.2753821763345569,0.5953410356221602
0.6134,0.6617,0.4599,0.5612,0.315,0.23593596939681874,0.6231770669329136
0.7004,0.7498,0.5004,0.497,0.247,0.17413696535272744,0.7128113347586129
0.5498,0.5631,0.4544,0.374,0.1399,0.08554192229909262,0.554534317954098
0.5728,0.6004,0.423,0.4294,0.1844,0.12082452605367242,0.5812763366399647
0.6041,0.6427,0.4265,0.4667,0.2178,0.148797112045789,0.6146968519358385
0.4447,0.4423,0.457,0.4366,0.1906,0.12595323557334906,0.4439443956146948
0.4407,0.4537,0.3388,0.3577,0.128,0.07652394490795034,0.44553241458630505
0.4472,0.4511,0.3974,0.279,0.0779,0.04111596693985198,0.44897926850151015
0.409,0.394,0.5424,0.3352,0.1124,0.06505190586854992,0.40306406793668914
0.7001,0.7637,0.4817,0.5394,0.291,0.2136866326209804,0.7140499265959743
0.7062,0.7637,0.3952,0.43,0.1849,0.12124703831434398,0.7238519271917044
0.797,0.8574,0.6568,0.6562,0.4306,0.3488113155378858,0.8055235447161146
0.78,0.8574,0.6434,0.7529,0.5668,0.4918619676962842,0.7868449061869017
0.6522,0.6837,0.3264,0.3109,0.0966,0.053895413104331484,0.6654279486534104
0.641,0.6837,0.4041,0.4248,0.1804,0.11761460928304528,0.6542756846032682
0.5918,0.6456,0.374,0.4966,0.2466,0.17378680063120341,0.6053878464589543
0.6176,0.6598,0.393,0.4331,0.1876,0.1234441345714826,0.6304839938986073
0.5493,0.5801,0.3626,0.4056,0.1645,0.10477191111174082,0.5594732168263835
0.5712,0.596,0.3349,0.3243,0.1052,0.059891800831551587,0.581245900397711
0.568,0.577,0.5329,0.5042,0.2542,0.1805124261629401,0.5702566588734179
0.5302,0.5455,0.4494,0.4341,0.1884,0.12415793037630006,0.5348862091911156
0.662,0.719,0.4327,0.4988,0.2488,0.17571794354926168,0.6762107855339151
0.6787,0.7319,0.5111,0.5631,0.3171,0.23793800633998805,0.689461112486403
0.5846,0.6033,0.5337,0.6068,0.3683,0.28682297115843447,0.5877866937876808
0.5081,0.4968,0.5626,0.4552,0.2072,0.13979950493515933,0.5048705487104566
0.7465,0.8233,0.5281,0.593,0.3516,0.2707925633879058,0.7603959769397793
0.5831,0.6043,0.5059,0.5233,0.2739,0.19809651570277254,0.588030278078875
0.559,0.6192,0.3075,0.4889,0.239,0.16712833753063672,0.5745657458797396
0.2823,0.2943,0.188,0.3567,0.1273,0.07599023251130653,0.28679271836130077
0.5688,0.6342,0.2752,0.4719,0.2227,0.15297657855855318,0.5865679901883352
0.6168,0.6342,0.4595,0.3326,0.1106,0.06379778669345712,0.6237229399094824
0.7,0.7626,0.4267,0.4784,0.2289,0.15829891109459393,0.7166942292810878
0.6859,0.7626,0.4521,0.5728,0.3281,0.2483176120789604,0.7008347747044041
0.6673,0.721,0.3942,0.4437,0.1968,0.131136495022617,0.6831129662406177
0.6581,0.721,0.4173,0.511,0.2611,0.18666042500634944,0.6732283124305548
0.4839,0.5071,0.2878,0.3439,0.1182,0.06935542534907568,0.49287681057344673
0.5117,0.5071,0.5444,0.3762,0.1415,0.08680544704691916,0.5100792298001892
0.7105,0.7469,0.3057,0.2997,0.0898,0.04917188501280125,0.7262221339824759
0.628,0.6503,0.2525,0.2441,0.0596,0.029438755631749827,0.6389241537670461
0.5405,0.562,0.3168,0.3095,0.0958,0.05329072557651888,0.5495942267466466
0.5394,0.562,0.3436,0.3394,0.1152,0.06710881883124035,0.5482651626768529
0.6804,0.6872,0.6652,0.6701,0.449,0.3675776059362014,0.6812868384393728
0.7178,0.7504,0.2807,0.2731,0.0746,0.03897662676400598,0.7327794673340501
0.7507,0.8055,0.3962,0.3931,0.1546,0.09688523779907797,0.7693475143391195
0.755,0.8055,0.5889,0.5514,0.304,0.22577034905223886,0.7656052043373983
0.717,0.7529,0.2826,0.2874,0.0826,0.04428094794747179,0.7329577326813939
0.7087,0.7529,0.3347,0.3436,0.1181,0.06920426936884301,0.7258319959906873
0.5516,0.5827,0.3618,0.405,0.164,0.10438487080571113,0.5618208494696608
0.5398,0.5827,0.3822,0.5223,0.2728,0.19715149042193675,0.5496808924385449
0.6417,0.6627,0.5718,0.5472,0.2994,0.22149566037297053,0.6462169651591269
0.6221,0.6627,0.3882,0.4165,0.1735,0.11195345846871381,0.6350628501574316
0.7367,0.7942,0.4077,0.4178,0.1746,0.11282909095295514,0.7550129909544567
0.7441,0.7942,0.358,0.3602,0.1298,0.07786804500416639,0.7626877556318259
0.4348,0.4417,0.4104,0.5317,0.2827,0.20614207856006556,0.4363505082828774
0.4313,0.4417,0.3806,0.4523,0.2046,0.13758353676477278,0.4343103412851465
0.6286,0.6804,0.3369,0.4215,0.1776,0.11534371826908842,0.6448768096359395
0.6301,0.6804,0.3667,0.4373,0.1912,0.1264586943000976,0.6451833581447132
0.5313,0.5421,0.4341,0.3323,0.1104,0.06365402248405931,0.5356367757908502
0.5073,0.5421,0.3684,0.5,0.25,0.1767766952966369,0.5160065940923605
0.5977,0.6109,0.5235,0.4226,0.1786,0.11609773093798074,0.6018085545085269
0.5968,0.618,0.4343,0.3615,0.1307,0.07857253300689811,0.6046177063927931
0.527,0.5481,0.3181,0.3182,0.1012,0.05711503381780723,0.5356732939577513
0.4763,0.4745,0.4858,0.4343,0.1886,0.1243009859343654,0.4757493106015477
0.7048,0.7478,0.6129,0.6842,0.4681,0.3872199054891104,0.7101448560363157
0.6986,0.7478,0.5928,0.6815,0.4645,0.3834110722752019,0.7048418963721911
0.7324,0.7607,0.6834,0.7588,0.5758,0.5015547012254489,0.7348799760121385
0.7081,0.7607,0.5061,0.5102,0.2603,0.1859307134155411,0.7207837054811904
0.5936,0.6271,0.4063,0.4228,0.1788,0.11623514095047963,0.6041077843096642
0.6004,0.6271,0.2879,0.2922,0.0854,0.046153063024967876,0.6121355368335852
0.7781,0.8467,0.4693,0.4713,0.2221,0.15249078474973018,0.7967646574132518
0.8052,0.8467,0.303,0.2874,0.0826,0.04428094794747179,0.823645331190461
0.6418,0.6702,0.567,0.6157,0.379,0.29745610304824854,0.646540263256338
0.5861,0.6176,0.2429,0.3029,0.0917,0.05049497753635763,0.5995889971037788
0.5189,0.5724,0.3345,0.5387,0.2902,0.21299403396070918,0.530626273781579
0.5587,0.5671,0.5331,0.5719,0.3271,0.2473433516073501,0.5603579317925469
0.6557,0.7234,0.3742,0.4905,0.2406,0.16849907818079646,0.6730449084133294
0.6589,0.7004,0.4882,0.493,0.243,0.17065432454436366,0.6694661479575462
0.6379,0.6695,0.3286,0.3197,0.1022,0.057790518457312326,0.650875530033272
0.6316,0.6695,0.4381,0.4428,0.196,0.130472513963932,0.6427931678052129
0.7904,0.8566,0.6136,0.6116,0.374,0.29252884191958745,0.8016035416765717
0.7904,0.8566,0.6086,0.6032,0.3639,0.28258775040632655,0.8019590897943888
0.6525,0.6912,0.4859,0.4824,0.2327,0.16162861364684739,0.6626346272191727
0.6462,0.6912,0.2893,0.3551,0.1261,0.07514094986979755,0.6631114523948429
0.6229,0.6673,0.4532,0.5119,0.262,0.1874834013175983,0.6334972570079216
0.597,0.6297,0.3332,0.3522,0.1241,0.07361619716371076,0.6093694549535452
0.482,0.5129,0.3654,0.5151,0.2653,0.19042715308990865,0.48930510382524844
0.482,0.5129,0.3321,0.454,0.2061,0.13887997579573522,0.4908524619296911
0.7025,0.7365,0.5831,0.533,0.2841,0.2074044272379281,0.7101493933428086
0.6911,0.7365,0.4588,0.4417,0.1951,0.12966372625972467,0.7046253669164492
0.5016,0.5202,0.3689,0.3743,0.1401,0.08571356680089373,0.5082553554330288
0.5184,0.5248,0.4804,0.4124,0.1701,0.10921860910960964,0.5204281780663964
0.6812,0.7347,0.5044,0.5501,0.3026,0.22444199086963493,0.6924856763466877
0.6791,0.7176,0.312,0.3238,0.1049,0.059661217407475944,0.6947638431387765
0.4937,0.5296,0.3427,0.4876,0.2377,0.16601955382478742,0.5029889071516245
0.431,0.4411,0.354,0.3619,0.131,0.07879006482004276,0.43473860043800966
0.5264,0.5422,0.4622,0.4959,0.2459,0.1731750296745512,0.5303910183702024
0.5168,0.5422,0.3015,0.3436,0.1181,0.06920426936884301,0.5266206873145826
0.3654,0.3713,0.3463,0.5585,0.3119,0.23310841080957892,0.36657396762591754
0.3653,0.3713,0.3373,0.4643,0.2156,0.14689151470049694,0.3669453496814639
0.5859,0.6184,0.3901,0.4074,0.166,0.10593819319728491,0.5965310658627142
0.5953,0.6024,0.5755,0.6011,0.3613,0.2801346433342258,0.5965134145967151
0.5817,0.6014,0.452,0.3898,0.1519,0.09486468892815238,0.5884552181751876
0.5959,0.6014,0.5729,0.4906,0.2407,0.1685849725964138,0.597288470387975
0.5945,0.6177,0.4983,0.4909,0.241,0.16884281345037175,0.6004523156287684
0.5689,0.6177,0.3907,0.5233,0.2739,0.19809651570277254,0.5801672065437463
0.6159,0.6732,0.4149,0.5341,0.2853,0.20847618203951798,0.6286402489506023
0.6378,0.7034,0.4239,0.5538,0.3067,0.2282350704033119,0.6514623019852556
0.57,0.6093,0.3397,0.413,0.1705,0.10961629757154269,0.5826668711517978
0.5724,0.5928,0.4393,0.3911,0.1529,0.09565761309068717,0.5793985108541339
0.7897,0.8814,0.4864,0.5496,0.3021,0.2239323357768377,0.8091302592257201
0.7118,0.7589,0.623,0.7282,0.5303,0.4525084427061768,0.7165622788854873
0.6204,0.6555,0.347,0.3581,0.1282,0.07673805767524362,0.6335135097630654
0.6527,0.6966,0.3712,0.395,0.1561,0.09806019195817946,0.6675407674580313
0.6871,0.7194,0.4695,0.3856,0.1487,0.0923299420706282,0.6982770300668384
0.7165,0.7675,0.4054,0.4049,0.164,0.10432044763221135,0.733293955759294
0.5357,0.5377,0.5085,0.2756,0.076,0.03987475549803758,0.536580304715172
0.6541,0.6976,0.4541,0.4662,0.2174,0.14839889699107137,0.6661343381015047
0.6157,0.6601,0.388,0.4417,0.1951,0.12966372625972467,0.6288681394957357
0.6259,0.6601,0.4954,0.5118,0.262,0.18739185221940624,0.6341073691740027
0.501,0.5187,0.4212,0.4695,0.2204,0.15103896171690878,0.505906081412368
0.557,0.5756,0.4305,0.3833,0.147,0.09095928715389287,0.5635022134726388
0.6819,0.7559,0.5073,0.651,0.4237,0.3419420188105741,0.6925539055452975
0.7029,0.7559,0.5575,0.6039,0.3647,0.28340830588275734,0.7120883715187085
0.5515,0.594,0.3888,0.511,0.2611,0.18666042500634944,0.5617222578556136
0.5875,0.6268,0.3286,0.3892,0.1515,0.09450005885525359,0.6010531603149385
0.4443,0.457,0.3736,0.4246,0.1803,0.11747622288714166,0.4482324604424474
0.4482,0.457,0.4106,0.4825,0.2328,0.1617123894259424,0.450541039126671
0.6408,0.6786,0.3354,0.3518,0.1238,0.07340735700588664,0.6551295022807616
0.632,0.6736,0.3333,0.3732,0.1393,0.08508521246911299,0.6469159225925185
0.3746,0.371,0.4121,0.3131,0.0981,0.05485392003023162,0.37313725907486595
0.4167,0.4312,0.3078,0.365,0.1332,0.08048818999160684,0.42200763423703747
0.6418,0.6714,0.373,0.3314,0.1099,0.06322389682517218,0.6536558438829619
0.5796,0.5989,0.5306,0.6292,0.3959,0.3140304668817373,0.5825774858509022
0.5162,0.5659,0.2761,0.455,0.2071,0.1396459972014057,0.5303894905186813
0.5343,0.5659,0.2809,0.353,0.1246,0.07403494591740442,0.5462544943610402
0.5895,0.6418,0.3949,0.5185,0.2688,0.19358508870043398,0.6017558013478727
0.5949,0.6418,0.3622,0.4487,0.2014,0.13486217944626844,0.6085735289305568
0.6784,0.7208,0.4221,0.4067,0.1654,0.10548371848074684,0.6922984615481265
0.651,0.7208,0.4065,0.5344,0.2856,0.20876905418176947,0.6665165837408482
0.7283,0.8023,0.5348,0.6182,0.3822,0.3004847956245301,0.7404925239725996
0.7328,0.8023,0.4518,0.4973,0.2473,0.17439986647132721,0.7502503064132096
0.7192,0.763,0.4527,0.4056,0.1645,0.10477191111174082,0.7335724560056407
0.7128,0.763,0.5018,0.4879,0.2381,0.16627503398840732,0.7257608946328489
0.7535,0.817,0.3205,0.3829,0.1466,0.09072216712306042,0.7757029975787431
0.746,0.817,0.4059,0.457,0.2088,0.1411856313300224,0.7661393762361638
0.5202,0.5334,0.4765,0.5508,0.3034,0.2251566762277475,0.5229430395753096
0.5248,0.5334,0.3506,0.223,0.0497,0.023483463912783397,0.5292057190422544
0.5925,0.6115,0.5256,0.5334,0.2845,0.20779377279100397,0.5967214132206526
0.5095,0.5132,0.4885,0.4235,0.1794,0.11671684423062709,0.5106184090914445
0.6112,0.6409,0.4806,0.4764,0.2269,0.1566496330997273,0.6191899371881604
0.6119,0.6409,0.5256,0.5791,0.3353,0.2552019052372965,0.6174577318269785
0.6209,0.6574,0.4111,0.4176,0.1744,0.11269411179319591,0.6324546359143285
0.6081,0.6574,0.3773,0.4623,0.2138,0.14531476154954043,0.6218615907552277
0.613,0.6327,0.5216,0.4649,0.2161,0.14736653272576164,0.6184304345918679
0.6357,0.6889,0.4144,0.4904,0.2405,0.16841321002856852,0.6493340093418563
0.6009,0.645,0.4571,0.5536,0.3064,0.22802906349169408,0.6101094079905063
0.5414,0.5498,0.4881,0.3969,0.1576,0.09924365429999998,0.5442295030074935
0.6742,0.7396,0.397,0.4856,0.2358,0.164322371928628,0.6912484042735556
0.6824,0.7396,0.3378,0.4077,0.1662,0.10613332704893427,0.7010473501833335
0.676,0.7439,0.4247,0.5198,0.2702,0.19480077839057053,0.6918575092459943
0.5902,0.6154,0.422,0.3877,0.1503,0.09359216691901961,0.5988483771650142
0.5853,0.6303,0.3196,0.4117,0.1695,0.10875573491907913,0.5998240297072068
0.6886,0.7266,0.4572,0.4053,0.1643,0.1045782835271174,0.7010939856211524
0.6275,0.6634,0.4467,0.4459,0.1988,0.13276808184617517,0.638001294124411
0.5963,0.638,0.3947,0.4549,0.2069,0.13956928127861798,0.6082017185852999
0.5793,0.5933,0.4718,0.3607,0.1301,0.07813855142860245,0.5844942356703643
0.5793,0.6142,0.3875,0.4264,0.1818,0.11872522192343453,0.5901413596094961
0.6827,0.7424,0.5318,0.6292,0.3959,0.3140304668817373,0.6920702565183018
0.6825,0.7424,0.5183,0.6044,0.3653,0.2839952911378602,0.6928333503531819
0.6519,0.6727,0.5213,0.3991,0.1593,0.10062463532809254,0.6588582511424235
0.6546,0.6727,0.4992,0.3408,0.1162,0.06780300862180562,0.6616831533523523
0.5402,0.5679,0.4331,0.5088,0.2589,0.1846578423061344,0.5468881295223516
0.5231,0.5679,0.3713,0.5438,0.2957,0.21807104670756053,0.5327027363439995
0.651,0.6841,0.3498,0.3316,0.11,0.06331932910705802,0.6641928553247826
0.6338,0.6825,0.3031,0.3835,0.1471,0.09107798645745288,0.6508294975328465
0.5671,0.6112,0.3282,0.4296,0.1845,0.12096526515045146,0.5806609894687655
0.5883,0.6227,0.3291,0.3644,0.1328,0.08015782429913154,0.600912130963829
0.649,0.6564,0.6328,0.6747,0.4552,0.3739183472098334,0.6499771488807374
0.5619,0.5793,0.4882,0.4847,0.2349,0.16356205157190007,0.5664940625099707
0.6025,0.6252,0.5175,0.5166,0.2668,0.19181651866765018,0.6078662588268197
0.5197,0.5353,0.3998,0.3613,0.1306,0.07846390239375489,0.525441664685526
0.6509,0.6893,0.3458,0.3548,0.1259,0.07498234663386336,0.6653401311245862
0.6431,0.6893,0.3208,0.3786,0.1434,0.08819653517093322,0.6594336825104081
0.6766,0.7291,0.4524,0.4842,0.2344,0.16314056526709095,0.6902904220716106
0.5967,0.6477,0.3719,0.4761,0.2267,0.15640313490000002,0.6103981427984886
0.6626,0.7042,0.4782,0.4747,0.2254,0.15525588790678918,0.6738276547609638
0.6651,0.7042,0.482,0.4616,0.213,0.14476530856465497,0.6761009203699594
0.6125,0.6764,0.425,0.5835,0.3404,0.26007712219110407,0.6245115978003388
0.6307,0.6764,0.2769,0.3592,0.129,0.07732871973325922,0.6477246078308523
0.6416,0.6638,0.5221,0.4306,0.1855,0.12167043582918044,0.6484294417626779
0.5081,0.4949,0.5728,0.4517,0.204,0.13712771093083784,0.5042940624072629
0.5827,0.6209,0.2922,0.3623,0.1313,0.07900795758192806,0.5968316736501382
0.4885,0.512,0.2434,0.3099,0.0961,0.05346307579198147,0.49836859469713224
0.5903,0.6232,0.3119,0.3436,0.1181,0.06920426936884301,0.6030511007936415
0.6689,0.7207,0.4601,0.4978,0.2478,0.17483856393402591,0.6819177101093477
0.6693,0.7276,0.317,0.407,0.1657,0.10567834981114625,0.6883557383755701
0.6911,0.7276,0.2275,0.2805,0.0787,0.04167083126225744,0.7075940805782166
0.645,0.6856,0.4696,0.4808,0.2312,0.16029174155093384,0.6557600770434494
0.6384,0.6856,0.3592,0.4113,0.1692,0.10849176479768277,0.6536541496522286
0.6773,0.7164,0.3591,0.3503,0.1227,0.07262737428538345,0.692207292024916
0.6792,0.7164,0.3598,0.3411,0.1164,0.06795232151682959,0.6937100377566626
0.4885,0.4997,0.3911,0.3397,0.1154,0.06725721301393456,0.49285616400222165
0.4898,0.4997,0.4042,0.3397,0.1154,0.06725721301393456,0.49368170959679714
0.6184,0.6418,0.3317,0.286,0.0818,0.04374365652498656,0.6288036020783485
0.5891,0.6167,0.386,0.3689,0.1361,0.08265547729502247,0.5990871776277307
0.7013,0.7272,0.6351,0.6249,0.3905,0.30869266610249924,0.7054755758594482
0.6814,0.7272,0.3913,0.3975,0.158,0.09961915015712264,0.6967693981566289
0.6981,0.7625,0.5124,0.589,0.3469,0.26624915429339674,0.7099124715005737
0.6764,0.7625,0.4323,0.5942,0.3531,0.2721645887788953,0.6918576098505831
0.5951,0.6205,0.3094,0.2976,0.0886,0.048315037080465674,0.606161936055412
0.6047,0.6291,0.3571,0.3142,0.0987,0.05533697972050689,0.6148375807223544
0.717,0.7467,0.6562,0.6987,0.4881,0.4080626617870013,0.7204727077821554
0.702,0.7467,0.4974,0.4675,0.2186,0.14943558842716892,0.7142890562551051
